sequencing_id,library_id,site,platform,method,index_sequence,flowcell_id,lane_no,run_date,library_layout,run_year
sequence_GEH_3_D3,library_GEH_3_D3,GEH,GE Healthcare CodeLink Human Whole Genome,,,,,2006/7/19,,2006
sequence_GEH_3_D4,library_GEH_3_D4,GEH,GE Healthcare CodeLink Human Whole Genome,,,,,2006/7/19,,2006
sequence_GEH_3_D5,library_GEH_3_D5,GEH,GE Healthcare CodeLink Human Whole Genome,,,,,2006/7/19,,2006
sequence_EPP_1_A1,library_EPP_1_A1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_A2,library_EPP_1_A2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_A3,library_EPP_1_A3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_A4,library_EPP_1_A4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_A5,library_EPP_1_A5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_B1,library_EPP_1_B1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_B2,library_EPP_1_B2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_B3,library_EPP_1_B3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_B4,library_EPP_1_B4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_B5,library_EPP_1_B5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_C1,library_EPP_1_C1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_C2,library_EPP_1_C2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_C3,library_EPP_1_C3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_C4,library_EPP_1_C4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_C5,library_EPP_1_C5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_D1,library_EPP_1_D1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_D2,library_EPP_1_D2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_D3,library_EPP_1_D3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_D4,library_EPP_1_D4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_1_D5,library_EPP_1_D5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_A1,library_EPP_2_A1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_A2,library_EPP_2_A2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_A3,library_EPP_2_A3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_A4,library_EPP_2_A4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_A5,library_EPP_2_A5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_B1,library_EPP_2_B1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_B2,library_EPP_2_B2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_B3,library_EPP_2_B3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_B4,library_EPP_2_B4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_B5,library_EPP_2_B5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_C1,library_EPP_2_C1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_C2,library_EPP_2_C2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_C3,library_EPP_2_C3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_C4,library_EPP_2_C4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_C5,library_EPP_2_C5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_D1,library_EPP_2_D1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_D2,library_EPP_2_D2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_D3,library_EPP_2_D3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_D4,library_EPP_2_D4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_2_D5,library_EPP_2_D5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_A1,library_EPP_3_A1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_A2,library_EPP_3_A2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_A3,library_EPP_3_A3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_A4,library_EPP_3_A4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_A5,library_EPP_3_A5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_B1,library_EPP_3_B1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_B2,library_EPP_3_B2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_B3,library_EPP_3_B3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_B4,library_EPP_3_B4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_B5,library_EPP_3_B5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_C1,library_EPP_3_C1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_C2,library_EPP_3_C2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_C3,library_EPP_3_C3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_C4,library_EPP_3_C4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_C5,library_EPP_3_C5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_D1,library_EPP_3_D1,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_D2,library_EPP_3_D2,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_D3,library_EPP_3_D3,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_D4,library_EPP_3_D4,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_EPP_3_D5,library_EPP_3_D5,EPP,Eppendorf DualChip Microarray,,,,,2006/7/19,,2006
sequence_GEX_1_A1,library_GEX_1_A1,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_A2,library_GEX_1_A2,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_A3,library_GEX_1_A3,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_B1,library_GEX_1_B1,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_B2,library_GEX_1_B2,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_B3,library_GEX_1_B3,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_C1,library_GEX_1_C1,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_C2,library_GEX_1_C2,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_C3,library_GEX_1_C3,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_D1,library_GEX_1_D1,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_D2,library_GEX_1_D2,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_GEX_1_D3,library_GEX_1_D3,GEX,Gene Express StaRT-PCR Assays,,,,,2006/7/19,,2006
sequence_ABI_1_A1,library_ABI_1_A1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_A2,library_ABI_1_A2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_A3,library_ABI_1_A3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_A4,library_ABI_1_A4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_A5,library_ABI_1_A5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_B1,library_ABI_1_B1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_B2,library_ABI_1_B2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_B3,library_ABI_1_B3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_B4,library_ABI_1_B4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_B5,library_ABI_1_B5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_C1,library_ABI_1_C1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_C2,library_ABI_1_C2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_C3,library_ABI_1_C3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_C4,library_ABI_1_C4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_C5,library_ABI_1_C5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_D1,library_ABI_1_D1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_D2,library_ABI_1_D2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_D3,library_ABI_1_D3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_D4,library_ABI_1_D4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_1_D5,library_ABI_1_D5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_A1,library_ABI_2_A1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_A2,library_ABI_2_A2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_A3,library_ABI_2_A3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_A4,library_ABI_2_A4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_A5,library_ABI_2_A5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_B1,library_ABI_2_B1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_B2,library_ABI_2_B2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_B3,library_ABI_2_B3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_B4,library_ABI_2_B4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_B5,library_ABI_2_B5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_C1,library_ABI_2_C1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_C2,library_ABI_2_C2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_C3,library_ABI_2_C3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_C4,library_ABI_2_C4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_C5,library_ABI_2_C5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_D1,library_ABI_2_D1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_D2,library_ABI_2_D2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_D3,library_ABI_2_D3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_D4,library_ABI_2_D4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_2_D5,library_ABI_2_D5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_A1,library_ABI_3_A1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_A2,library_ABI_3_A2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_A3,library_ABI_3_A3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_A4,library_ABI_3_A4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_A5,library_ABI_3_A5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_B1,library_ABI_3_B1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_B2,library_ABI_3_B2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_B3,library_ABI_3_B3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_B4,library_ABI_3_B4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_B5,library_ABI_3_B5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_C1,library_ABI_3_C1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_C2,library_ABI_3_C2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_C3,library_ABI_3_C3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_C4,library_ABI_3_C4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_C5,library_ABI_3_C5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_D1,library_ABI_3_D1,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_D2,library_ABI_3_D2,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_D3,library_ABI_3_D3,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_D4,library_ABI_3_D4,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ABI_3_D5,library_ABI_3_D5,ABI,Applied Biosystems Human Genome Survey Microarray v2.0,,,,,2006/7/19,,2006
sequence_ILM_1_A1,library_ILM_1_A1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_A2,library_ILM_1_A2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_A3,library_ILM_1_A3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_A4,library_ILM_1_A4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_A5,library_ILM_1_A5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_B1,library_ILM_1_B1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_B2,library_ILM_1_B2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_B3,library_ILM_1_B3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_B4,library_ILM_1_B4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_B5,library_ILM_1_B5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_C1,library_ILM_1_C1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_C2,library_ILM_1_C2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_C4,library_ILM_1_C4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_C5,library_ILM_1_C5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_D1,library_ILM_1_D1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_D2,library_ILM_1_D2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_D3,library_ILM_1_D3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_D4,library_ILM_1_D4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_1_D5,library_ILM_1_D5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_A1,library_ILM_2_A1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_A2,library_ILM_2_A2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_A3,library_ILM_2_A3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_A4,library_ILM_2_A4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_A5,library_ILM_2_A5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_B1,library_ILM_2_B1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_B2,library_ILM_2_B2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_B3,library_ILM_2_B3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_B4,library_ILM_2_B4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_B5,library_ILM_2_B5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_C1,library_ILM_2_C1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_C2,library_ILM_2_C2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_C3,library_ILM_2_C3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_C4,library_ILM_2_C4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_C5,library_ILM_2_C5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_D1,library_ILM_2_D1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_D2,library_ILM_2_D2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_D3,library_ILM_2_D3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_D4,library_ILM_2_D4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_2_D5,library_ILM_2_D5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_A1,library_ILM_3_A1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_A2,library_ILM_3_A2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_A3,library_ILM_3_A3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_A4,library_ILM_3_A4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_A5,library_ILM_3_A5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_B1,library_ILM_3_B1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_B2,library_ILM_3_B2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_B3,library_ILM_3_B3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_B4,library_ILM_3_B4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_B5,library_ILM_3_B5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_C1,library_ILM_3_C1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_C2,library_ILM_3_C2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_C3,library_ILM_3_C3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_C4,library_ILM_3_C4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_C5,library_ILM_3_C5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_D1,library_ILM_3_D1,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_D2,library_ILM_3_D2,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_D3,library_ILM_3_D3,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_D4,library_ILM_3_D4,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_ILM_3_D5,library_ILM_3_D5,ILM,"Illumina Human-6 BeadChip, 48K v1.0",,,,,2006/7/19,,2006
sequence_NCI_1_A1,library_NCI_1_A1,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_A2,library_NCI_1_A2,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_A3,library_NCI_1_A3,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_A4,library_NCI_1_A4,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_A5,library_NCI_1_A5,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_B1,library_NCI_1_B1,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_B2,library_NCI_1_B2,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_B3,library_NCI_1_B3,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_B4,library_NCI_1_B4,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_B5,library_NCI_1_B5,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_C1,library_NCI_1_C1,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_C2,library_NCI_1_C2,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_C3,library_NCI_1_C3,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_C4,library_NCI_1_C4,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_C5,library_NCI_1_C5,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_D1,library_NCI_1_D1,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_D2,library_NCI_1_D2,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_D3,library_NCI_1_D3,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_D4,library_NCI_1_D4,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_1_D5,library_NCI_1_D5,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_A1,library_NCI_2_A1,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_A2,library_NCI_2_A2,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_A3,library_NCI_2_A3,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_A4,library_NCI_2_A4,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_B1,library_NCI_2_B1,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
