datafile_id,sequencing_id,submitter_id,data_type,data_category,data_format,file_name,file_size,md5sum,file_path,node
SRR903009_2.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903009_2.fastq.gz,1016974505 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903009_2.fastq.gz,
SRR903010_1.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903010_1.fastq.gz,1029692320 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903010_1.fastq.gz,
SRR903010_2.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903010_2.fastq.gz,1056362889 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903010_2.fastq.gz,
SRR903011_1.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903011_1.fastq.gz,938110285 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903011_1.fastq.gz,
SRR903011_2.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903011_2.fastq.gz,961687179 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903011_2.fastq.gz,
SRR903012_1.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903012_1.fastq.gz,1013481580 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903012_1.fastq.gz,
SRR903012_2.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903012_2.fastq.gz,1038460480 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903012_2.fastq.gz,
SRR903013_1.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903013_1.fastq.gz,1043306269 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903013_1.fastq.gz,
SRR903013_2.fastq.gz,sequence_GSM1166086,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903013_2.fastq.gz,1067987982 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903013_2.fastq.gz,
SRR903014_1.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903014_1.fastq.gz,903715251 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903014_1.fastq.gz,
SRR903014_2.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903014_2.fastq.gz,921837311 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903014_2.fastq.gz,
SRR903015_1.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903015_1.fastq.gz,929898784 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903015_1.fastq.gz,
SRR903015_2.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903015_2.fastq.gz,949557402 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903015_2.fastq.gz,
SRR903016_1.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903016_1.fastq.gz,943205897 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903016_1.fastq.gz,
SRR903016_2.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903016_2.fastq.gz,965146044 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903016_2.fastq.gz,
SRR903017_1.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903017_1.fastq.gz,953264842 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903017_1.fastq.gz,
SRR903017_2.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903017_2.fastq.gz,975671566 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903017_2.fastq.gz,
SRR903018_1.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903018_1.fastq.gz,889812813 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903018_1.fastq.gz,
SRR903018_2.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903018_2.fastq.gz,895144349 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903018_2.fastq.gz,
SRR903019_1.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903019_1.fastq.gz,917041767 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903019_1.fastq.gz,
SRR903019_2.fastq.gz,sequence_GSM1166087,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903019_2.fastq.gz,938208105 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903019_2.fastq.gz,
SRR903020_1.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903020_1.fastq.gz,1075834215 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903020_1.fastq.gz,
SRR903020_2.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903020_2.fastq.gz,1102068197 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903020_2.fastq.gz,
SRR903021_1.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903021_1.fastq.gz,1106627718 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903021_1.fastq.gz,
SRR903021_2.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903021_2.fastq.gz,1134293240 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903021_2.fastq.gz,
SRR903022_1.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903022_1.fastq.gz,1126548923 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903022_1.fastq.gz,
SRR903022_2.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903022_2.fastq.gz,1159110930 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903022_2.fastq.gz,
SRR903023_1.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903023_1.fastq.gz,1139692170 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903023_1.fastq.gz,
SRR903023_2.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903023_2.fastq.gz,1172922419 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903023_2.fastq.gz,
SRR903024_1.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903024_1.fastq.gz,1061562326 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903024_1.fastq.gz,
SRR903024_2.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903024_2.fastq.gz,1074648603 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903024_2.fastq.gz,
SRR903025_1.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903025_1.fastq.gz,1097318108 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903025_1.fastq.gz,
SRR903025_2.fastq.gz,sequence_GSM1166088,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903025_2.fastq.gz,1129351563 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903025_2.fastq.gz,
SRR903026_1.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903026_1.fastq.gz,939150225 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903026_1.fastq.gz,
SRR903026_2.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903026_2.fastq.gz,954055242 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903026_2.fastq.gz,
SRR903027_1.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903027_1.fastq.gz,968429481 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903027_1.fastq.gz,
SRR903027_2.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903027_2.fastq.gz,985307695 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903027_2.fastq.gz,
SRR903028_1.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903028_1.fastq.gz,968167965 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903028_1.fastq.gz,
SRR903028_2.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903028_2.fastq.gz,985889062 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903028_2.fastq.gz,
SRR903029_1.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903029_1.fastq.gz,980754220 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903029_1.fastq.gz,
SRR903029_2.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903029_2.fastq.gz,998665736 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903029_2.fastq.gz,
SRR903030_1.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903030_1.fastq.gz,911704051 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903030_1.fastq.gz,
SRR903030_2.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903030_2.fastq.gz,912044964 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903030_2.fastq.gz,
SRR903031_1.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903031_1.fastq.gz,939525983 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903031_1.fastq.gz,
SRR903031_2.fastq.gz,sequence_GSM1166089,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903031_2.fastq.gz,956207207 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903031_2.fastq.gz,
SRR903032_1.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903032_1.fastq.gz,1005321572 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903032_1.fastq.gz,
SRR903032_2.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903032_2.fastq.gz,1022671136 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903032_2.fastq.gz,
SRR903033_1.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903033_1.fastq.gz,1036412065 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903033_1.fastq.gz,
SRR903033_2.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903033_2.fastq.gz,1055657193 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903033_2.fastq.gz,
SRR903034_1.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903034_1.fastq.gz,1045707361 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903034_1.fastq.gz,
SRR903034_2.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903034_2.fastq.gz,1065769804 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903034_2.fastq.gz,
SRR903035_1.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903035_1.fastq.gz,1057157863 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903035_1.fastq.gz,
SRR903035_2.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903035_2.fastq.gz,1077521014 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903035_2.fastq.gz,
SRR903036_1.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903036_1.fastq.gz,986754547 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903036_1.fastq.gz,
SRR903036_2.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903036_2.fastq.gz,987560000 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903036_2.fastq.gz,
SRR903037_1.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903037_1.fastq.gz,1019684936 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903037_1.fastq.gz,
SRR903037_2.fastq.gz,sequence_GSM1166090,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903037_2.fastq.gz,1038728369 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903037_2.fastq.gz,
SRR903038_1.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903038_1.fastq.gz,910785414 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903038_1.fastq.gz,
SRR903038_2.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903038_2.fastq.gz,926495156 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903038_2.fastq.gz,
SRR903039_1.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903039_1.fastq.gz,945377280 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903039_1.fastq.gz,
SRR903039_2.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903039_2.fastq.gz,962822482 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903039_2.fastq.gz,
SRR903040_1.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903040_1.fastq.gz,931279484 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903040_1.fastq.gz,
SRR903040_2.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903040_2.fastq.gz,948468050 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903040_2.fastq.gz,
SRR903041_1.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903041_1.fastq.gz,939942681 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903041_1.fastq.gz,
SRR903041_2.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903041_2.fastq.gz,957373374 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903041_2.fastq.gz,
SRR903042_1.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903042_1.fastq.gz,858002141 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903042_1.fastq.gz,
SRR903042_2.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903042_2.fastq.gz,858043241 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903042_2.fastq.gz,
SRR903043_1.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903043_1.fastq.gz,896712219 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903043_1.fastq.gz,
SRR903043_2.fastq.gz,sequence_GSM1166091,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903043_2.fastq.gz,912999901 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903043_2.fastq.gz,
SRR903044_1.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903044_1.fastq.gz,1011225909 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903044_1.fastq.gz,
SRR903044_2.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903044_2.fastq.gz,1026985900 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903044_2.fastq.gz,
SRR903045_1.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903045_1.fastq.gz,1041741461 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903045_1.fastq.gz,
SRR903045_2.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903045_2.fastq.gz,1059255542 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903045_2.fastq.gz,
SRR903046_1.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903046_1.fastq.gz,1047421551 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903046_1.fastq.gz,
SRR903046_2.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903046_2.fastq.gz,1066235804 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903046_2.fastq.gz,
SRR903047_1.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903047_1.fastq.gz,1059003537 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903047_1.fastq.gz,
SRR903047_2.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903047_2.fastq.gz,1078150362 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903047_2.fastq.gz,
SRR903048_1.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903048_1.fastq.gz,986760481 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903048_1.fastq.gz,
SRR903048_2.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903048_2.fastq.gz,986787332 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903048_2.fastq.gz,
SRR903049_1.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903049_1.fastq.gz,1018895079 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903049_1.fastq.gz,
SRR903049_2.fastq.gz,sequence_GSM1166092,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903049_2.fastq.gz,1036809230 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903049_2.fastq.gz,
SRR903050_1.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903050_1.fastq.gz,556294806 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903050_1.fastq.gz,
SRR903050_2.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903050_2.fastq.gz,576173798 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903050_2.fastq.gz,
SRR903051_1.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903051_1.fastq.gz,561991862 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903051_1.fastq.gz,
SRR903051_2.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903051_2.fastq.gz,580599318 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903051_2.fastq.gz,
SRR903052_1.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903052_1.fastq.gz,527011602 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903052_1.fastq.gz,
SRR903052_2.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903052_2.fastq.gz,548283129 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903052_2.fastq.gz,
SRR903053_1.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903053_1.fastq.gz,558771745 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903053_1.fastq.gz,
SRR903053_2.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903053_2.fastq.gz,577536099 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903053_2.fastq.gz,
SRR903054_1.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903054_1.fastq.gz,554108688 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903054_1.fastq.gz,
SRR903054_2.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903054_2.fastq.gz,571795836 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903054_2.fastq.gz,
SRR903055_1.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903055_1.fastq.gz,560944238 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903055_1.fastq.gz,
SRR903055_2.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903055_2.fastq.gz,580513975 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903055_2.fastq.gz,
SRR903056_1.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903056_1.fastq.gz,557317353 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903056_1.fastq.gz,
SRR903056_2.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903056_2.fastq.gz,575881614 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903056_2.fastq.gz,
SRR903057_1.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903057_1.fastq.gz,556357449 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903057_1.fastq.gz,
SRR903057_2.fastq.gz,sequence_GSM1166093,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903057_2.fastq.gz,572688169 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903057_2.fastq.gz,
SRR903058_1.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903058_1.fastq.gz,382577722 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903058_1.fastq.gz,
SRR903058_2.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903058_2.fastq.gz,395095163 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903058_2.fastq.gz,
SRR903059_1.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903059_1.fastq.gz,388728958 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903059_1.fastq.gz,
SRR903059_2.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903059_2.fastq.gz,400535919 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903059_2.fastq.gz,
SRR903060_1.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903060_1.fastq.gz,364108146 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903060_1.fastq.gz,
SRR903060_2.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903060_2.fastq.gz,377831690 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903060_2.fastq.gz,
SRR903061_1.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903061_1.fastq.gz,385432154 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903061_1.fastq.gz,
SRR903061_2.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903061_2.fastq.gz,397220054 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903061_2.fastq.gz,
SRR903062_1.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903062_1.fastq.gz,381812284 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903062_1.fastq.gz,
SRR903062_2.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903062_2.fastq.gz,393013299 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903062_2.fastq.gz,
SRR903063_1.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903063_1.fastq.gz,387204323 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903063_1.fastq.gz,
SRR903063_2.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903063_2.fastq.gz,399621047 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903063_2.fastq.gz,
SRR903064_1.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903064_1.fastq.gz,388088914 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903064_1.fastq.gz,
SRR903064_2.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903064_2.fastq.gz,399873968 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903064_2.fastq.gz,
SRR903065_1.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903065_1.fastq.gz,383966484 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903065_1.fastq.gz,
SRR903065_2.fastq.gz,sequence_GSM1166094,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903065_2.fastq.gz,394163325 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903065_2.fastq.gz,
SRR903066_1.fastq.gz,sequence_GSM1166095,GSE48035,Unaligned Reads,RNA-seq,FASTQ,SRR903066_1.fastq.gz,333972707 ,,oss://pgx-source-data/SampleAB/rawdata/published/GSE48035/SRR903066_1.fastq.gz,
